url,written,written_human_readable,origin,shape,shards,chunks,license,name,description,organismId,fbbiId
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100007472_G100006130--2013_10_31_18_54_20_chamber--U00--V01.ome.zarr,35827133047.200005,33.37 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4810,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100007472_G100006130--2013_10_31_18_54_20_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100011084_G100010958--2013_10_04_09_31_04_chamber--U00--V01.ome.zarr,32907408256.8,30.65 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4873,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100011084_G100010958--2013_10_04_09_31_04_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100006116_G100006253--2013_10_30_19_38_12_chamber--U01--V01.ome.zarr,37499721256.799995,34.92 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4807,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100006116_G100006253--2013_10_30_19_38_12_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010623_G100010731--2014_06_20_18_48_17_chamber--U00--V01.ome.zarr,42793780946.4,39.85 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4867,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010623_G100010731--2014_06_20_18_48_17_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010237_G100010241--2014_06_25_13_42_23_chamber--U01--V01.ome.zarr,38970084463.200005,36.29 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4861,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010237_G100010241--2014_06_25_13_42_23_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100002479_G100002163--2013_08_26_14_59_40_chamber--U01--V01.ome.zarr,45103548045.6,42.01 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4359,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100002479_G100002163--2013_08_26_14_59_40_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008236_G100008238--2013_11_06_21_52_31_chamber--U01--V01.ome.zarr,37569337977.6,34.99 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4823,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008236_G100008238--2013_11_06_21_52_31_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100002479_G100002163--2013_08_26_14_59_40_chamber--U00--V01.ome.zarr,43823949444.0,40.81 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4358,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100002479_G100002163--2013_08_26_14_59_40_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100009617_G100008907--2013_12_06_20_46_40_chamber--U00--V01.ome.zarr,34505577057.6,32.14 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4901,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100009617_G100008907--2013_12_06_20_46_40_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010623_G100010731--2013_08_23_17_27_23_chamber--U00--V01.ome.zarr,43510672893.6,40.52 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4865,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010623_G100010731--2013_08_23_17_27_23_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100003406_G100004906--2013_08_24_19_23_14_chamber--U00--V01.ome.zarr,46670780296.799995,43.47 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4456,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100003406_G100004906--2013_08_24_19_23_14_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010623_G100010731--2014_06_20_18_48_17_chamber--U01--V01.ome.zarr,41215896532.799995,38.39 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4869,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010623_G100010731--2014_06_20_18_48_17_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010824_G100010826--2013_12_03_22_14_42_chamber--U01--V01.ome.zarr,37642102264.799995,35.06 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4871,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010824_G100010826--2013_12_03_22_14_42_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100009725_G100010454--2013_12_05_21_08_22_chamber--U01--V01.ome.zarr,29805814764.0,27.76 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4852,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100009725_G100010454--2013_12_05_21_08_22_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100004906_G100002201--2013_08_25_19_31_15_chamber--U00--V01.ome.zarr,47048928300.0,43.82 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4804,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100004906_G100002201--2013_08_25_19_31_15_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100011162_G100012868--2013_10_03_13_08_50_chamber--U01--V01.ome.zarr,37207267574.4,34.65 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4877,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100011162_G100012868--2013_10_03_13_08_50_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100008033_G100007130--2013_11_02_21_39_19_chamber--U00--V01.ome.zarr,34122546691.2,31.78 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4816,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100008033_G100007130--2013_11_02_21_39_19_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100011162_G100012868--2013_10_03_13_08_50_chamber--U00--V01.ome.zarr,33273545184.0,30.99 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4875,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100011162_G100012868--2013_10_03_13_08_50_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100002567_G100002568--2013_09_25_12_55_58_chamber--U00--V01.ome.zarr,32401643709.6,30.18 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4360,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100002567_G100002568--2013_09_25_12_55_58_chamber--U00--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100010891_G100010893--2013_12_04_21_23_54_chamber--U01--V01.ome.zarr,31456631527.2,29.30 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4872,"1,5,20,2048,2048","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100010891_G100010893--2013_12_04_21_23_54_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
https://uk1s3.embassy.ebi.ac.uk/idr/share/ome2024-ngff-challenge/idr0015/TARA_HCS1_H5_G100003406_G100004906--2013_08_24_19_23_14_chamber--U01--V01.ome.zarr,49969748462.4,46.54 GB,https://idr.openmicroscopy.org/webclient/?show=plate-4653,"[1, 5, 36, 2048, 2048]","1,5,2,2048,2048","1,1,1,512,512",https://creativecommons.org/licenses/by/4.0/,Colin: Tara Oceans. Quantitative 3D-imaging for cell biology and ecology of environmental microbial eukaryotes: idr0015/TARA_HCS1_H5_G100003406_G100004906--2013_08_24_19_23_14_chamber--U01--V01.ome.zarr,"eHCFM: a 3D-fluorescence imaging and classification tool for high throughput analysis of microbial eukaryotes in environmental samples. The method generates for each given sample a mosaic of multi-dimentional fields of view (3D, 5 channels).",,
